frame	type	cpu_addr	value	tracked_ppu_addr
11	PPUDATA	2007	00	23C8
11	PPUDATA	2007	00	23C9
11	PPUDATA	2007	00	23CA
11	PPUDATA	2007	00	23CB
11	PPUDATA	2007	00	23CC
11	PPUDATA	2007	00	23CD
11	PPUDATA	2007	00	23CE
11	PPUDATA	2007	00	23CF
11	PPUDATA	2007	00	23D0
11	PPUDATA	2007	00	23D1
11	PPUDATA	2007	00	23D2
11	PPUDATA	2007	00	23D3
11	PPUDATA	2007	00	23D4
11	PPUDATA	2007	00	23D5
11	PPUDATA	2007	00	23D6
11	PPUDATA	2007	00	23D7
11	PPUDATA	2007	00	23D8
11	PPUDATA	2007	00	23D9
11	PPUDATA	2007	00	23DA
11	PPUDATA	2007	00	23DB
11	PPUDATA	2007	00	23DC
11	PPUDATA	2007	00	23DD
11	PPUDATA	2007	00	23DE
11	PPUDATA	2007	00	23DF
11	PPUDATA	2007	00	23E0
11	PPUDATA	2007	00	23E1
11	PPUDATA	2007	00	23E2
11	PPUDATA	2007	00	23E3
11	PPUDATA	2007	00	23E4
11	PPUDATA	2007	00	23E5
11	PPUDATA	2007	00	23E6
11	PPUDATA	2007	00	23E7
11	PPUDATA	2007	00	23E8
11	PPUDATA	2007	00	23E9
11	PPUDATA	2007	00	23EA
11	PPUDATA	2007	00	23EB
11	PPUDATA	2007	00	23EC
11	PPUDATA	2007	00	23ED
11	PPUDATA	2007	00	23EE
11	PPUDATA	2007	00	23EF
11	PPUDATA	2007	00	23F0
11	PPUDATA	2007	00	23F1
11	PPUDATA	2007	00	23F2
11	PPUDATA	2007	00	23F3
11	PPUDATA	2007	00	23F4
11	PPUDATA	2007	00	23F5
11	PPUDATA	2007	00	23F6
11	PPUDATA	2007	00	23F7
11	PPUDATA	2007	00	23F8
11	PPUDATA	2007	00	23F9
11	PPUDATA	2007	00	23FA
11	PPUDATA	2007	00	23FB
11	PPUDATA	2007	00	23FC
11	PPUDATA	2007	00	23FD
11	PPUDATA	2007	00	23FE
11	PPUDATA	2007	00	23FF
11	PPUADDR	2006	24	2400
11	PPUADDR	2006	00	2400
11	PPUDATA	2007	00	2400
11	PPUDATA	2007	00	2401
11	PPUDATA	2007	00	2402
11	PPUDATA	2007	00	2403
11	PPUDATA	2007	00	2404
11	PPUDATA	2007	00	2405
11	PPUDATA	2007	00	2406
11	PPUDATA	2007	00	2407
11	PPUDATA	2007	00	2408
11	PPUDATA	2007	00	2409
11	PPUDATA	2007	00	240A
11	PPUDATA	2007	00	240B
11	PPUDATA	2007	00	240C
11	PPUDATA	2007	00	240D
11	PPUDATA	2007	00	240E
11	PPUDATA	2007	00	240F
11	PPUDATA	2007	00	2410
11	PPUDATA	2007	00	2411
11	PPUDATA	2007	00	2412
11	PPUDATA	2007	00	2413
11	PPUDATA	2007	00	2414
11	PPUDATA	2007	00	2415
11	PPUDATA	2007	00	2416
11	PPUDATA	2007	00	2417
11	PPUDATA	2007	00	2418
11	PPUDATA	2007	00	2419
11	PPUDATA	2007	00	241A
11	PPUDATA	2007	00	241B
11	PPUDATA	2007	00	241C
11	PPUDATA	2007	00	241D
11	PPUDATA	2007	00	241E
11	PPUDATA	2007	00	241F
11	PPUDATA	2007	00	2420
11	PPUDATA	2007	00	2421
11	PPUDATA	2007	00	2422
11	PPUDATA	2007	00	2423
11	PPUDATA	2007	00	2424
11	PPUDATA	2007	00	2425
11	PPUDATA	2007	00	2426
11	PPUDATA	2007	00	2427
11	PPUDATA	2007	00	2428
11	PPUDATA	2007	00	2429
11	PPUDATA	2007	00	242A
11	PPUDATA	2007	00	242B
11	PPUDATA	2007	00	242C
11	PPUDATA	2007	00	242D
11	PPUDATA	2007	00	242E
11	PPUDATA	2007	00	242F
11	PPUDATA	2007	00	2430
11	PPUDATA	2007	00	2431
11	PPUDATA	2007	00	2432
11	PPUDATA	2007	00	2433
11	PPUDATA	2007	00	2434
11	PPUDATA	2007	00	2435
11	PPUDATA	2007	00	2436
11	PPUDATA	2007	00	2437
11	PPUDATA	2007	00	2438
11	PPUDATA	2007	00	2439
11	PPUDATA	2007	00	243A
11	PPUDATA	2007	00	243B
11	PPUDATA	2007	00	243C
11	PPUDATA	2007	00	243D
11	PPUDATA	2007	00	243E
11	PPUDATA	2007	00	243F
11	PPUDATA	2007	00	2440
11	PPUDATA	2007	00	2441
11	PPUDATA	2007	00	2442
11	PPUDATA	2007	00	2443
11	PPUDATA	2007	00	2444
11	PPUDATA	2007	00	2445
11	PPUDATA	2007	00	2446
11	PPUDATA	2007	00	2447
11	PPUDATA	2007	00	2448
11	PPUDATA	2007	00	2449
11	PPUDATA	2007	00	244A
11	PPUDATA	2007	00	244B
11	PPUDATA	2007	00	244C
11	PPUDATA	2007	00	244D
11	PPUDATA	2007	00	244E
11	PPUDATA	2007	00	244F
11	PPUDATA	2007	00	2450
11	PPUDATA	2007	00	2451
11	PPUDATA	2007	00	2452
11	PPUDATA	2007	00	2453
11	PPUDATA	2007	00	2454
11	PPUDATA	2007	00	2455
11	PPUDATA	2007	00	2456
11	PPUDATA	2007	00	2457
11	PPUDATA	2007	00	2458
11	PPUDATA	2007	00	2459
11	PPUDATA	2007	00	245A
11	PPUDATA	2007	00	245B
11	PPUDATA	2007	00	245C
11	PPUDATA	2007	00	245D
11	PPUDATA	2007	00	245E
11	PPUDATA	2007	00	245F
11	PPUDATA	2007	00	2460
11	PPUDATA	2007	00	2461
11	PPUDATA	2007	00	2462
11	PPUDATA	2007	00	2463
11	PPUDATA	2007	00	2464
11	PPUDATA	2007	00	2465
11	PPUDATA	2007	00	2466
11	PPUDATA	2007	00	2467
11	PPUDATA	2007	00	2468
11	PPUDATA	2007	00	2469
11	PPUDATA	2007	00	246A
11	PPUDATA	2007	00	246B
11	PPUDATA	2007	00	246C
11	PPUDATA	2007	00	246D
11	PPUDATA	2007	00	246E
11	PPUDATA	2007	00	246F
11	PPUDATA	2007	00	2470
11	PPUDATA	2007	00	2471
11	PPUDATA	2007	00	2472
11	PPUDATA	2007	00	2473
11	PPUDATA	2007	00	2474
11	PPUDATA	2007	00	2475
11	PPUDATA	2007	00	2476
11	PPUDATA	2007	00	2477
11	PPUDATA	2007	00	2478
11	PPUDATA	2007	00	2479
11	PPUDATA	2007	00	247A
11	PPUDATA	2007	00	247B
11	PPUDATA	2007	00	247C
11	PPUDATA	2007	00	247D
11	PPUDATA	2007	00	247E
11	PPUDATA	2007	00	247F
11	PPUDATA	2007	00	2480
11	PPUDATA	2007	00	2481
11	PPUDATA	2007	00	2482
11	PPUDATA	2007	00	2483
11	PPUDATA	2007	00	2484
11	PPUDATA	2007	00	2485
11	PPUDATA	2007	00	2486
11	PPUDATA	2007	00	2487
11	PPUDATA	2007	00	2488
11	PPUDATA	2007	00	2489
11	PPUDATA	2007	00	248A
11	PPUDATA	2007	00	248B
11	PPUDATA	2007	00	248C
11	PPUDATA	2007	00	248D
11	PPUDATA	2007	00	248E
11	PPUDATA	2007	00	248F
11	PPUDATA	2007	00	2490
11	PPUDATA	2007	00	2491
11	PPUDATA	2007	00	2492
11	PPUDATA	2007	00	2493
11	PPUDATA	2007	00	2494
11	PPUDATA	2007	00	2495
11	PPUDATA	2007	00	2496
12	PPUDATA	2007	00	2497
12	PPUDATA	2007	00	2498
12	PPUDATA	2007	00	2499
12	PPUDATA	2007	00	249A
12	PPUDATA	2007	00	249B
12	PPUDATA	2007	00	249C
12	PPUDATA	2007	00	249D
12	PPUDATA	2007	00	249E
12	PPUDATA	2007	00	249F
12	PPUDATA	2007	00	24A0
12	PPUDATA	2007	00	24A1
12	PPUDATA	2007	00	24A2
12	PPUDATA	2007	00	24A3
12	PPUDATA	2007	00	24A4
12	PPUDATA	2007	00	24A5
12	PPUDATA	2007	00	24A6
12	PPUDATA	2007	00	24A7
12	PPUDATA	2007	00	24A8
12	PPUDATA	2007	00	24A9
12	PPUDATA	2007	00	24AA
12	PPUDATA	2007	00	24AB
12	PPUDATA	2007	00	24AC
12	PPUDATA	2007	00	24AD
12	PPUDATA	2007	00	24AE
12	PPUDATA	2007	00	24AF
12	PPUDATA	2007	00	24B0
12	PPUDATA	2007	00	24B1
12	PPUDATA	2007	00	24B2
12	PPUDATA	2007	00	24B3
12	PPUDATA	2007	00	24B4
12	PPUDATA	2007	00	24B5
12	PPUDATA	2007	00	24B6
12	PPUDATA	2007	00	24B7
12	PPUDATA	2007	00	24B8
12	PPUDATA	2007	00	24B9
12	PPUDATA	2007	00	24BA
12	PPUDATA	2007	00	24BB
12	PPUDATA	2007	00	24BC
12	PPUDATA	2007	00	24BD
12	PPUDATA	2007	00	24BE
12	PPUDATA	2007	00	24BF
12	PPUDATA	2007	00	24C0
12	PPUDATA	2007	00	24C1
12	PPUDATA	2007	00	24C2
12	PPUDATA	2007	00	24C3
12	PPUDATA	2007	00	24C4
12	PPUDATA	2007	00	24C5
12	PPUDATA	2007	00	24C6
12	PPUDATA	2007	00	24C7
12	PPUDATA	2007	00	24C8
12	PPUDATA	2007	00	24C9
12	PPUDATA	2007	00	24CA
12	PPUDATA	2007	00	24CB
12	PPUDATA	2007	00	24CC
12	PPUDATA	2007	00	24CD
12	PPUDATA	2007	00	24CE
12	PPUDATA	2007	00	24CF
12	PPUDATA	2007	00	24D0
12	PPUDATA	2007	00	24D1
12	PPUDATA	2007	00	24D2
12	PPUDATA	2007	00	24D3
12	PPUDATA	2007	00	24D4
12	PPUDATA	2007	00	24D5
12	PPUDATA	2007	00	24D6
12	PPUDATA	2007	00	24D7
12	PPUDATA	2007	00	24D8
12	PPUDATA	2007	00	24D9
12	PPUDATA	2007	00	24DA
12	PPUDATA	2007	00	24DB
12	PPUDATA	2007	00	24DC
12	PPUDATA	2007	00	24DD
12	PPUDATA	2007	00	24DE
12	PPUDATA	2007	00	24DF
12	PPUDATA	2007	00	24E0
12	PPUDATA	2007	00	24E1
12	PPUDATA	2007	00	24E2
12	PPUDATA	2007	00	24E3
12	PPUDATA	2007	00	24E4
12	PPUDATA	2007	00	24E5
12	PPUDATA	2007	00	24E6
12	PPUDATA	2007	00	24E7
12	PPUDATA	2007	00	24E8
12	PPUDATA	2007	00	24E9
12	PPUDATA	2007	00	24EA
12	PPUDATA	2007	00	24EB
12	PPUDATA	2007	00	24EC
12	PPUDATA	2007	00	24ED
12	PPUDATA	2007	00	24EE
12	PPUDATA	2007	00	24EF
12	PPUDATA	2007	00	24F0
12	PPUDATA	2007	00	24F1
12	PPUDATA	2007	00	24F2
12	PPUDATA	2007	00	24F3
12	PPUDATA	2007	00	24F4
12	PPUDATA	2007	00	24F5
12	PPUDATA	2007	00	24F6
12	PPUDATA	2007	00	24F7
12	PPUDATA	2007	00	24F8
12	PPUDATA	2007	00	24F9
12	PPUDATA	2007	00	24FA
12	PPUDATA	2007	00	24FB
12	PPUDATA	2007	00	24FC
12	PPUDATA	2007	00	24FD
12	PPUDATA	2007	00	24FE
12	PPUDATA	2007	00	24FF
12	PPUDATA	2007	00	2500
12	PPUDATA	2007	00	2501
12	PPUDATA	2007	00	2502
12	PPUDATA	2007	00	2503
12	PPUDATA	2007	00	2504
12	PPUDATA	2007	00	2505
12	PPUDATA	2007	00	2506
12	PPUDATA	2007	00	2507
12	PPUDATA	2007	00	2508
12	PPUDATA	2007	00	2509
12	PPUDATA	2007	00	250A
12	PPUDATA	2007	00	250B
12	PPUDATA	2007	00	250C
12	PPUDATA	2007	00	250D
12	PPUDATA	2007	00	250E
12	PPUDATA	2007	00	250F
12	PPUDATA	2007	00	2510
12	PPUDATA	2007	00	2511
12	PPUDATA	2007	00	2512
12	PPUDATA	2007	00	2513
12	PPUDATA	2007	00	2514
12	PPUDATA	2007	00	2515
12	PPUDATA	2007	00	2516
12	PPUDATA	2007	00	2517
12	PPUDATA	2007	00	2518
12	PPUDATA	2007	00	2519
12	PPUDATA	2007	00	251A
12	PPUDATA	2007	00	251B
12	PPUDATA	2007	00	251C
12	PPUDATA	2007	00	251D
12	PPUDATA	2007	00	251E
12	PPUDATA	2007	00	251F
12	PPUDATA	2007	00	2520
12	PPUDATA	2007	00	2521
12	PPUDATA	2007	00	2522
12	PPUDATA	2007	00	2523
12	PPUDATA	2007	00	2524
12	PPUDATA	2007	00	2525
12	PPUDATA	2007	00	2526
12	PPUDATA	2007	00	2527
12	PPUDATA	2007	00	2528
12	PPUDATA	2007	00	2529
12	PPUDATA	2007	00	252A
12	PPUDATA	2007	00	252B
12	PPUDATA	2007	00	252C
12	PPUDATA	2007	00	252D
12	PPUDATA	2007	00	252E
12	PPUDATA	2007	00	252F
12	PPUDATA	2007	00	2530
12	PPUDATA	2007	00	2531
12	PPUDATA	2007	00	2532
12	PPUDATA	2007	00	2533
12	PPUDATA	2007	00	2534
12	PPUDATA	2007	00	2535
12	PPUDATA	2007	00	2536
12	PPUDATA	2007	00	2537
12	PPUDATA	2007	00	2538
12	PPUDATA	2007	00	2539
12	PPUDATA	2007	00	253A
12	PPUDATA	2007	00	253B
12	PPUDATA	2007	00	253C
12	PPUDATA	2007	00	253D
12	PPUDATA	2007	00	253E
12	PPUDATA	2007	00	253F
12	PPUDATA	2007	00	2540
12	PPUDATA	2007	00	2541
12	PPUDATA	2007	00	2542
12	PPUDATA	2007	00	2543
12	PPUDATA	2007	00	2544
12	PPUDATA	2007	00	2545
12	PPUDATA	2007	00	2546
12	PPUDATA	2007	00	2547
12	PPUDATA	2007	00	2548
12	PPUDATA	2007	00	2549
12	PPUDATA	2007	00	254A
12	PPUDATA	2007	00	254B
12	PPUDATA	2007	00	254C
12	PPUDATA	2007	00	254D
12	PPUDATA	2007	00	254E
12	PPUDATA	2007	00	254F
12	PPUDATA	2007	00	2550
12	PPUDATA	2007	00	2551
12	PPUDATA	2007	00	2552
12	PPUDATA	2007	00	2553
12	PPUDATA	2007	00	2554
12	PPUDATA	2007	00	2555
12	PPUDATA	2007	00	2556
12	PPUDATA	2007	00	2557
12	PPUDATA	2007	00	2558
12	PPUDATA	2007	00	2559
12	PPUDATA	2007	00	255A
12	PPUDATA	2007	00	255B
12	PPUDATA	2007	00	255C
12	PPUDATA	2007	00	255D
12	PPUDATA	2007	00	255E
12	PPUDATA	2007	00	255F
12	PPUDATA	2007	00	2560
12	PPUDATA	2007	00	2561
12	PPUDATA	2007	00	2562
12	PPUDATA	2007	00	2563
12	PPUDATA	2007	00	2564
12	PPUDATA	2007	00	2565
12	PPUDATA	2007	00	2566
12	PPUDATA	2007	00	2567
12	PPUDATA	2007	00	2568
12	PPUDATA	2007	00	2569
12	PPUDATA	2007	00	256A
12	PPUDATA	2007	00	256B
12	PPUDATA	2007	00	256C
12	PPUDATA	2007	00	256D
12	PPUDATA	2007	00	256E
12	PPUDATA	2007	00	256F
12	PPUDATA	2007	00	2570
12	PPUDATA	2007	00	2571
12	PPUDATA	2007	00	2572
12	PPUDATA	2007	00	2573
12	PPUDATA	2007	00	2574
12	PPUDATA	2007	00	2575
12	PPUDATA	2007	00	2576
12	PPUDATA	2007	00	2577
12	PPUDATA	2007	00	2578
12	PPUDATA	2007	00	2579
12	PPUDATA	2007	00	257A
12	PPUDATA	2007	00	257B
12	PPUDATA	2007	00	257C
12	PPUDATA	2007	00	257D
12	PPUDATA	2007	00	257E
12	PPUDATA	2007	00	257F
12	PPUDATA	2007	00	2580
12	PPUDATA	2007	00	2581
12	PPUDATA	2007	00	2582
12	PPUDATA	2007	00	2583
12	PPUDATA	2007	00	2584
12	PPUDATA	2007	00	2585
12	PPUDATA	2007	00	2586
12	PPUDATA	2007	00	2587
12	PPUDATA	2007	00	2588
12	PPUDATA	2007	00	2589
12	PPUDATA	2007	00	258A
12	PPUDATA	2007	00	258B
12	PPUDATA	2007	00	258C
12	PPUDATA	2007	00	258D
12	PPUDATA	2007	00	258E
12	PPUDATA	2007	00	258F
12	PPUDATA	2007	00	2590
12	PPUDATA	2007	00	2591
12	PPUDATA	2007	00	2592
12	PPUDATA	2007	00	2593
12	PPUDATA	2007	00	2594
12	PPUDATA	2007	00	2595
12	PPUDATA	2007	00	2596
12	PPUDATA	2007	00	2597
12	PPUDATA	2007	00	2598
12	PPUDATA	2007	00	2599
12	PPUDATA	2007	00	259A
12	PPUDATA	2007	00	259B
12	PPUDATA	2007	00	259C
12	PPUDATA	2007	00	259D
12	PPUDATA	2007	00	259E
12	PPUDATA	2007	00	259F
12	PPUDATA	2007	00	25A0
12	PPUDATA	2007	00	25A1
12	PPUDATA	2007	00	25A2
12	PPUDATA	2007	00	25A3
12	PPUDATA	2007	00	25A4
12	PPUDATA	2007	00	25A5
12	PPUDATA	2007	00	25A6
12	PPUDATA	2007	00	25A7
12	PPUDATA	2007	00	25A8
12	PPUDATA	2007	00	25A9
12	PPUDATA	2007	00	25AA
12	PPUDATA	2007	00	25AB
12	PPUDATA	2007	00	25AC
12	PPUDATA	2007	00	25AD
12	PPUDATA	2007	00	25AE
12	PPUDATA	2007	00	25AF
12	PPUDATA	2007	00	25B0
12	PPUDATA	2007	00	25B1
12	PPUDATA	2007	00	25B2
12	PPUDATA	2007	00	25B3
12	PPUDATA	2007	00	25B4
12	PPUDATA	2007	00	25B5
12	PPUDATA	2007	00	25B6
12	PPUDATA	2007	00	25B7
12	PPUDATA	2007	00	25B8
12	PPUDATA	2007	00	25B9
12	PPUDATA	2007	00	25BA
12	PPUDATA	2007	00	25BB
12	PPUDATA	2007	00	25BC
12	PPUDATA	2007	00	25BD
12	PPUDATA	2007	00	25BE
12	PPUDATA	2007	00	25BF
12	PPUDATA	2007	00	25C0
12	PPUDATA	2007	00	25C1
12	PPUDATA	2007	00	25C2
12	PPUDATA	2007	00	25C3
12	PPUDATA	2007	00	25C4
12	PPUDATA	2007	00	25C5
12	PPUDATA	2007	00	25C6
12	PPUDATA	2007	00	25C7
12	PPUDATA	2007	00	25C8
12	PPUDATA	2007	00	25C9
12	PPUDATA	2007	00	25CA
12	PPUDATA	2007	00	25CB
12	PPUDATA	2007	00	25CC
12	PPUDATA	2007	00	25CD
12	PPUDATA	2007	00	25CE
12	PPUDATA	2007	00	25CF
12	PPUDATA	2007	00	25D0
12	PPUDATA	2007	00	25D1
12	PPUDATA	2007	00	25D2
12	PPUDATA	2007	00	25D3
12	PPUDATA	2007	00	25D4
12	PPUDATA	2007	00	25D5
12	PPUDATA	2007	00	25D6
12	PPUDATA	2007	00	25D7
12	PPUDATA	2007	00	25D8
12	PPUDATA	2007	00	25D9
12	PPUDATA	2007	00	25DA
12	PPUDATA	2007	00	25DB
12	PPUDATA	2007	00	25DC
12	PPUDATA	2007	00	25DD
12	PPUDATA	2007	00	25DE
12	PPUDATA	2007	00	25DF
12	PPUDATA	2007	00	25E0
12	PPUDATA	2007	00	25E1
12	PPUDATA	2007	00	25E2
12	PPUDATA	2007	00	25E3
12	PPUDATA	2007	00	25E4
12	PPUDATA	2007	00	25E5
12	PPUDATA	2007	00	25E6
12	PPUDATA	2007	00	25E7
12	PPUDATA	2007	00	25E8
12	PPUDATA	2007	00	25E9
12	PPUDATA	2007	00	25EA
12	PPUDATA	2007	00	25EB
12	PPUDATA	2007	00	25EC
12	PPUDATA	2007	00	25ED
12	PPUDATA	2007	00	25EE
12	PPUDATA	2007	00	25EF
12	PPUDATA	2007	00	25F0
12	PPUDATA	2007	00	25F1
12	PPUDATA	2007	00	25F2
12	PPUDATA	2007	00	25F3
12	PPUDATA	2007	00	25F4
12	PPUDATA	2007	00	25F5
12	PPUDATA	2007	00	25F6
12	PPUDATA	2007	00	25F7
12	PPUDATA	2007	00	25F8
12	PPUDATA	2007	00	25F9
12	PPUDATA	2007	00	25FA
12	PPUDATA	2007	00	25FB
12	PPUDATA	2007	00	25FC
12	PPUDATA	2007	00	25FD
12	PPUDATA	2007	00	25FE
12	PPUDATA	2007	00	25FF
12	PPUDATA	2007	00	2600
12	PPUDATA	2007	00	2601
12	PPUDATA	2007	00	2602
12	PPUDATA	2007	00	2603
12	PPUDATA	2007	00	2604
12	PPUDATA	2007	00	2605
12	PPUDATA	2007	00	2606
12	PPUDATA	2007	00	2607
12	PPUDATA	2007	00	2608
12	PPUDATA	2007	00	2609
12	PPUDATA	2007	00	260A
12	PPUDATA	2007	00	260B
12	PPUDATA	2007	00	260C
12	PPUDATA	2007	00	260D
12	PPUDATA	2007	00	260E
12	PPUDATA	2007	00	260F
12	PPUDATA	2007	00	2610
12	PPUDATA	2007	00	2611
12	PPUDATA	2007	00	2612
12	PPUDATA	2007	00	2613
12	PPUDATA	2007	00	2614
12	PPUDATA	2007	00	2615
12	PPUDATA	2007	00	2616
12	PPUDATA	2007	00	2617
12	PPUDATA	2007	00	2618
12	PPUDATA	2007	00	2619
12	PPUDATA	2007	00	261A
12	PPUDATA	2007	00	261B
12	PPUDATA	2007	00	261C
12	PPUDATA	2007	00	261D
12	PPUDATA	2007	00	261E
12	PPUDATA	2007	00	261F
12	PPUDATA	2007	00	2620
12	PPUDATA	2007	00	2621
12	PPUDATA	2007	00	2622
12	PPUDATA	2007	00	2623
12	PPUDATA	2007	00	2624
12	PPUDATA	2007	00	2625
12	PPUDATA	2007	00	2626
12	PPUDATA	2007	00	2627
12	PPUDATA	2007	00	2628
12	PPUDATA	2007	00	2629
12	PPUDATA	2007	00	262A
12	PPUDATA	2007	00	262B
12	PPUDATA	2007	00	262C
12	PPUDATA	2007	00	262D
12	PPUDATA	2007	00	262E
12	PPUDATA	2007	00	262F
12	PPUDATA	2007	00	2630
12	PPUDATA	2007	00	2631
12	PPUDATA	2007	00	2632
12	PPUDATA	2007	00	2633
12	PPUDATA	2007	00	2634
12	PPUDATA	2007	00	2635
12	PPUDATA	2007	00	2636
12	PPUDATA	2007	00	2637
12	PPUDATA	2007	00	2638
12	PPUDATA	2007	00	2639
12	PPUDATA	2007	00	263A
12	PPUDATA	2007	00	263B
12	PPUDATA	2007	00	263C
12	PPUDATA	2007	00	263D
12	PPUDATA	2007	00	263E
12	PPUDATA	2007	00	263F
12	PPUDATA	2007	00	2640
12	PPUDATA	2007	00	2641
12	PPUDATA	2007	00	2642
12	PPUDATA	2007	00	2643
12	PPUDATA	2007	00	2644
12	PPUDATA	2007	00	2645
12	PPUDATA	2007	00	2646
12	PPUDATA	2007	00	2647
12	PPUDATA	2007	00	2648
12	PPUDATA	2007	00	2649
12	PPUDATA	2007	00	264A
12	PPUDATA	2007	00	264B
12	PPUDATA	2007	00	264C
12	PPUDATA	2007	00	264D
12	PPUDATA	2007	00	264E
12	PPUDATA	2007	00	264F
12	PPUDATA	2007	00	2650
12	PPUDATA	2007	00	2651
12	PPUDATA	2007	00	2652
12	PPUDATA	2007	00	2653
12	PPUDATA	2007	00	2654
12	PPUDATA	2007	00	2655
12	PPUDATA	2007	00	2656
12	PPUDATA	2007	00	2657
12	PPUDATA	2007	00	2658
12	PPUDATA	2007	00	2659
12	PPUDATA	2007	00	265A
12	PPUDATA	2007	00	265B
12	PPUDATA	2007	00	265C
12	PPUDATA	2007	00	265D
12	PPUDATA	2007	00	265E
12	PPUDATA	2007	00	265F
12	PPUDATA	2007	00	2660
12	PPUDATA	2007	00	2661
12	PPUDATA	2007	00	2662
12	PPUDATA	2007	00	2663
12	PPUDATA	2007	00	2664
12	PPUDATA	2007	00	2665
12	PPUDATA	2007	00	2666
12	PPUDATA	2007	00	2667
12	PPUDATA	2007	00	2668
12	PPUDATA	2007	00	2669
12	PPUDATA	2007	00	266A
12	PPUDATA	2007	00	266B
12	PPUDATA	2007	00	266C
12	PPUDATA	2007	00	266D
12	PPUDATA	2007	00	266E
12	PPUDATA	2007	00	266F
12	PPUDATA	2007	00	2670
12	PPUDATA	2007	00	2671
12	PPUDATA	2007	00	2672
12	PPUDATA	2007	00	2673
12	PPUDATA	2007	00	2674
12	PPUDATA	2007	00	2675
12	PPUDATA	2007	00	2676
12	PPUDATA	2007	00	2677
12	PPUDATA	2007	00	2678
12	PPUDATA	2007	00	2679
12	PPUDATA	2007	00	267A
12	PPUDATA	2007	00	267B
12	PPUDATA	2007	00	267C
12	PPUDATA	2007	00	267D
12	PPUDATA	2007	00	267E
12	PPUDATA	2007	00	267F
12	PPUDATA	2007	00	2680
12	PPUDATA	2007	00	2681
12	PPUDATA	2007	00	2682
12	PPUDATA	2007	00	2683
12	PPUDATA	2007	00	2684
12	PPUDATA	2007	00	2685
12	PPUDATA	2007	00	2686
12	PPUDATA	2007	00	2687
12	PPUDATA	2007	00	2688
12	PPUDATA	2007	00	2689
12	PPUDATA	2007	00	268A
12	PPUDATA	2007	00	268B
12	PPUDATA	2007	00	268C
12	PPUDATA	2007	00	268D
12	PPUDATA	2007	00	268E
12	PPUDATA	2007	00	268F
12	PPUDATA	2007	00	2690
12	PPUDATA	2007	00	2691
12	PPUDATA	2007	00	2692
12	PPUDATA	2007	00	2693
12	PPUDATA	2007	00	2694
12	PPUDATA	2007	00	2695
12	PPUDATA	2007	00	2696
12	PPUDATA	2007	00	2697
12	PPUDATA	2007	00	2698
12	PPUDATA	2007	00	2699
12	PPUDATA	2007	00	269A
12	PPUDATA	2007	00	269B
12	PPUDATA	2007	00	269C
12	PPUDATA	2007	00	269D
12	PPUDATA	2007	00	269E
12	PPUDATA	2007	00	269F
12	PPUDATA	2007	00	26A0
12	PPUDATA	2007	00	26A1
12	PPUDATA	2007	00	26A2
12	PPUDATA	2007	00	26A3
12	PPUDATA	2007	00	26A4
12	PPUDATA	2007	00	26A5
12	PPUDATA	2007	00	26A6
12	PPUDATA	2007	00	26A7
12	PPUDATA	2007	00	26A8
12	PPUDATA	2007	00	26A9
12	PPUDATA	2007	00	26AA
12	PPUDATA	2007	00	26AB
12	PPUDATA	2007	00	26AC
12	PPUDATA	2007	00	26AD
12	PPUDATA	2007	00	26AE
12	PPUDATA	2007	00	26AF
12	PPUDATA	2007	00	26B0
12	PPUDATA	2007	00	26B1
12	PPUDATA	2007	00	26B2
12	PPUDATA	2007	00	26B3
12	PPUDATA	2007	00	26B4
12	PPUDATA	2007	00	26B5
12	PPUDATA	2007	00	26B6
12	PPUDATA	2007	00	26B7
12	PPUDATA	2007	00	26B8
12	PPUDATA	2007	00	26B9
12	PPUDATA	2007	00	26BA
12	PPUDATA	2007	00	26BB
12	PPUDATA	2007	00	26BC
12	PPUDATA	2007	00	26BD
12	PPUDATA	2007	00	26BE
12	PPUDATA	2007	00	26BF
12	PPUDATA	2007	00	26C0
12	PPUDATA	2007	00	26C1
12	PPUDATA	2007	00	26C2
12	PPUDATA	2007	00	26C3
12	PPUDATA	2007	00	26C4
12	PPUDATA	2007	00	26C5
12	PPUDATA	2007	00	26C6
12	PPUDATA	2007	00	26C7
12	PPUDATA	2007	00	26C8
12	PPUDATA	2007	00	26C9
12	PPUDATA	2007	00	26CA
12	PPUDATA	2007	00	26CB
12	PPUDATA	2007	00	26CC
12	PPUDATA	2007	00	26CD
12	PPUDATA	2007	00	26CE
12	PPUDATA	2007	00	26CF
12	PPUDATA	2007	00	26D0
12	PPUDATA	2007	00	26D1
12	PPUDATA	2007	00	26D2
12	PPUDATA	2007	00	26D3
12	PPUDATA	2007	00	26D4
12	PPUDATA	2007	00	26D5
12	PPUDATA	2007	00	26D6
12	PPUDATA	2007	00	26D7
12	PPUDATA	2007	00	26D8
12	PPUDATA	2007	00	26D9
12	PPUDATA	2007	00	26DA
12	PPUDATA	2007	00	26DB
12	PPUDATA	2007	00	26DC
12	PPUDATA	2007	00	26DD
12	PPUDATA	2007	00	26DE
12	PPUDATA	2007	00	26DF
12	PPUDATA	2007	00	26E0
12	PPUDATA	2007	00	26E1
12	PPUDATA	2007	00	26E2
12	PPUDATA	2007	00	26E3
12	PPUDATA	2007	00	26E4
12	PPUDATA	2007	00	26E5
12	PPUDATA	2007	00	26E6
12	PPUDATA	2007	00	26E7
12	PPUDATA	2007	00	26E8
